Type,Bond_Head_Temperature,Heater_Block_Temperature,Bonding_Speed,Bonding_Force,Capillary_Wear,Wirebond_Failure,TWF,HDF,PWF,OSF,RNF,Temperature_Difference,Force_Speed_Ratio,Stress_Index,Wear_Temp_Interaction,Machine,Predicted_Risk,Risk_Level,OEE,Timestamp
0,302.7,312.1,1597,39.8,153,0,0,0,0,0,0,9.400000000000034,0.0249217282404508,63560.6,1438.2000000000053,WBO001,0.51,MEDIUM,26.084333333333333,2025-11-23 17:24:17.996559
0,302.7,312.1,1688,32.0,155,0,0,0,0,0,0,9.400000000000034,0.0189573459715639,54016.0,1457.0000000000052,WBO001,0.5166666666666667,MEDIUM,27.19555555555555,2025-11-23 18:24:17.996559
0,302.7,312.2,1405,51.4,157,0,0,0,0,0,0,9.5,0.0365836298932384,72217.0,1491.5,WBO001,0.5233333333333333,MEDIUM,22.32388888888889,2025-11-23 19:24:17.996559
1,302.8,312.2,1615,32.9,159,0,0,0,0,0,0,9.399999999999975,0.0203715170278637,53133.5,1494.5999999999965,WBO002,0.53,MEDIUM,25.301666666666666,2025-11-23 20:24:17.996559
0,302.8,312.2,1515,36.8,162,0,0,0,0,0,0,9.399999999999975,0.0242904290429042,55751.99999999999,1522.7999999999963,WBO001,0.54,MEDIUM,23.229999999999997,2025-11-23 21:24:17.996559
0,302.7,312.2,1376,52.8,164,0,0,0,0,0,0,9.5,0.0383720930232558,72652.8,1558.0,WBO001,0.5466666666666666,MEDIUM,20.792888888888893,2025-11-23 22:24:17.996559
0,302.7,312.2,1447,47.5,166,0,0,0,0,0,0,9.5,0.0328265376641326,68732.5,1577.0,WBO001,0.5533333333333333,MEDIUM,21.544222222222224,2025-11-23 23:24:17.996559
1,302.6,312.2,1353,56.5,168,0,0,0,0,0,0,9.599999999999966,0.0417590539541759,76444.5,1612.7999999999945,WBO002,0.56,MEDIUM,19.843999999999998,2025-11-24 00:24:17.996559
0,302.6,312.1,1502,47.3,171,0,0,0,0,0,0,9.5,0.031491344873502,71044.59999999999,1624.5,WBO001,0.57,MEDIUM,21.52866666666667,2025-11-24 01:24:17.996559
0,302.6,312.0,1447,45.5,173,0,0,0,0,0,0,9.399999999999975,0.0314443676572218,65838.5,1626.1999999999962,WBO001,0.5766666666666667,MEDIUM,20.418777777777777,2025-11-24 02:24:17.996559
1,302.5,312.0,1487,46.1,175,0,0,0,0,0,0,9.5,0.0310020174848688,68550.7,1662.5,WBO002,0.5833333333333334,MEDIUM,20.652777777777775,2025-11-24 03:24:17.996559
0,302.6,312.1,1519,38.1,178,0,0,0,0,0,0,9.5,0.0250822909809084,57873.9,1691.0,WBO001,0.5933333333333334,MEDIUM,20.590888888888887,2025-11-24 04:24:17.996559
0,302.6,312.1,1668,28.7,180,0,0,0,0,0,1,9.5,0.0172062350119904,47871.6,1710.0,WBO001,0.6,MEDIUM,22.240000000000006,2025-11-24 05:24:17.996559
0,302.6,312.1,1420,51.6,182,0,0,0,0,0,0,9.5,0.036338028169014,73272.0,1729.0,WBO001,0.6066666666666667,MEDIUM,18.61777777777778,2025-11-24 06:24:17.996559
0,302.6,312.1,1473,37.3,184,0,0,0,0,0,0,9.5,0.0253224711473183,54942.9,1748.0,WBO001,0.6133333333333333,MEDIUM,18.985333333333333,2025-11-24 07:24:17.996559
0,302.5,312.0,1495,38.8,186,0,0,0,0,0,0,9.5,0.025953177257525,58005.99999999999,1767.0,WBO001,0.62,MEDIUM,18.936666666666667,2025-11-24 08:24:17.996559
0,302.5,312.0,1574,42.0,188,0,0,0,0,0,0,9.5,0.0266836086404066,66108.0,1786.0,WBO001,0.6266666666666667,MEDIUM,19.587555555555554,2025-11-24 09:24:17.996559
0,302.5,312.0,1383,51.3,190,0,0,0,0,0,0,9.5,0.0370932754880694,70947.9,1805.0,WBO001,0.6333333333333333,MEDIUM,16.903333333333332,2025-11-24 10:24:17.996559
1,302.5,312.0,1591,29.4,192,0,0,0,0,0,0,9.5,0.0184789440603394,46775.4,1824.0,WBO002,0.64,MEDIUM,19.092,2025-11-24 11:24:17.996559
1,302.4,311.8,1644,37.2,195,0,0,0,0,0,0,9.400000000000034,0.0226277372262773,61156.8,1833.0000000000064,WBO002,0.65,MEDIUM,19.18,2025-11-24 12:24:17.996559
2,302.5,311.8,2370,14.7,198,0,0,0,0,0,0,9.300000000000011,0.0062025316455696,34839.0,1841.4000000000024,WBO003,0.66,MEDIUM,26.86,2025-11-24 13:24:17.996559
0,302.5,311.9,1401,44.9,203,0,0,0,0,0,0,9.399999999999975,0.0320485367594575,62904.9,1908.1999999999955,WBO001,0.6766666666666666,MEDIUM,15.09966666666667,2025-11-24 14:24:17.996559
1,302.5,311.9,1414,51.6,205,0,0,0,0,0,0,9.399999999999975,0.0364922206506364,72962.40000000001,1926.9999999999957,WBO002,0.6833333333333333,MEDIUM,14.925555555555556,2025-11-24 15:24:17.996559
0,302.5,312.0,1456,46.3,208,0,0,0,0,0,0,9.5,0.0317994505494505,67412.8,1976.0,WBO001,0.6933333333333334,MEDIUM,14.883555555555555,2025-11-24 16:24:17.996559
1,302.5,312.0,1447,45.7,210,0,0,0,0,0,0,9.5,0.0315825846579129,66127.90000000001,1995.0,WBO002,0.7,HIGH,14.470000000000002,2025-11-24 17:24:17.996559
0,302.4,311.8,1727,26.5,213,0,0,0,0,0,0,9.400000000000034,0.0153445280833815,45765.5,2002.2000000000075,WBO001,0.71,HIGH,16.694333333333336,2025-11-24 18:24:17.996559
0,302.4,311.7,1495,36.8,215,0,0,0,0,0,0,9.300000000000011,0.0246153846153846,55015.99999999999,1999.5000000000025,WBO001,0.7166666666666667,HIGH,14.119444444444445,2025-11-24 19:24:17.996559
0,302.3,311.6,1544,34.3,0,0,0,0,0,0,0,9.300000000000011,0.0222150259067357,52959.2,0.0,WBO001,0.0,LOW,51.46666666666667,2025-11-24 20:24:17.996559
0,302.3,311.5,1387,47.3,2,0,0,0,0,0,0,9.199999999999989,0.0341023792357606,65605.09999999999,18.399999999999977,WBO001,0.006666666666666667,LOW,45.92511111111111,2025-11-24 21:24:17.996559
1,302.3,311.5,1316,47.2,4,0,0,0,0,0,0,9.199999999999989,0.0358662613981762,62115.2,36.79999999999996,WBO002,0.013333333333333334,LOW,43.281777777777776,2025-11-24 22:24:17.996559
0,302.3,311.5,1794,26.1,7,0,0,0,0,0,0,9.199999999999989,0.0145484949832775,46823.4,64.39999999999992,WBO001,0.023333333333333334,LOW,58.40466666666666,2025-11-24 23:24:17.996559
1,302.2,311.4,1372,55.1,9,0,0,0,0,0,0,9.199999999999989,0.0401603498542274,75597.2,82.7999999999999,WBO002,0.03,LOW,44.36133333333333,2025-11-25 00:24:17.996559
1,302.3,311.5,1674,30.0,12,0,0,0,0,0,0,9.199999999999989,0.017921146953405,50220.0,110.39999999999986,WBO002,0.04,LOW,53.568000000000005,2025-11-25 01:24:17.996559
0,302.2,311.4,1477,41.7,15,0,0,0,0,0,0,9.199999999999989,0.028232904536222,61590.9,137.99999999999983,WBO001,0.05,LOW,46.77166666666667,2025-11-25 02:24:17.996559
0,302.2,311.4,1397,53.0,17,0,0,0,0,0,0,9.199999999999989,0.0379384395132426,74041.0,156.3999999999998,WBO001,0.056666666666666664,LOW,43.92788888888889,2025-11-25 03:24:17.996559
0,302.2,311.5,1616,34.0,19,0,0,0,0,0,0,9.300000000000011,0.021039603960396,54944.0,176.70000000000022,WBO001,0.06333333333333334,LOW,50.45511111111111,2025-11-25 04:24:17.996559
1,302.3,311.5,1530,42.3,21,0,0,0,0,0,0,9.199999999999989,0.0276470588235294,64718.99999999999,193.19999999999976,WBO002,0.07,LOW,47.43,2025-11-25 05:24:17.996559
1,302.2,311.4,1539,35.1,24,0,0,0,0,0,0,9.199999999999989,0.0228070175438596,54018.9,220.79999999999973,WBO002,0.08,LOW,47.196000000000005,2025-11-25 06:24:17.996559
0,302.3,311.4,1845,21.9,27,0,0,0,0,0,0,9.099999999999966,0.0118699186991869,40405.5,245.69999999999908,WBO001,0.09,LOW,55.964999999999996,2025-11-25 07:24:17.996559
0,302.2,311.4,1430,43.1,29,0,0,0,0,0,0,9.199999999999989,0.0301398601398601,61633.0,266.79999999999967,WBO001,0.09666666666666666,LOW,43.05888888888889,2025-11-25 08:24:17.996559
0,302.2,311.4,2080,19.2,31,0,0,0,0,0,0,9.199999999999989,0.0092307692307692,39936.0,285.19999999999965,WBO001,0.10333333333333333,LOW,62.168888888888894,2025-11-25 09:24:17.996559
1,302.2,311.4,1432,45.3,33,0,0,0,0,0,0,9.199999999999989,0.0316340782122905,64869.6,303.5999999999996,WBO002,0.11,LOW,42.48266666666667,2025-11-25 10:24:17.996559
1,302.2,311.5,1479,39.5,36,0,0,0,0,0,0,9.300000000000011,0.0267072346179851,58420.5,334.8000000000004,WBO002,0.12,LOW,43.384,2025-11-25 11:24:17.996559
0,302.2,311.5,1424,45.2,39,0,0,0,0,0,0,9.300000000000011,0.0317415730337078,64364.8,362.7000000000005,WBO001,0.13,LOW,41.296,2025-11-25 12:24:17.996559
2,302.2,311.6,1534,37.2,41,0,0,0,0,0,0,9.400000000000034,0.0242503259452412,57064.8,385.4000000000014,WBO003,0.13666666666666666,LOW,44.145111111111106,2025-11-25 13:24:17.996559
2,302.1,311.6,1701,26.2,46,0,0,0,0,0,0,9.5,0.0154027042915931,44566.2,437.0,WBO003,0.15333333333333332,LOW,48.006,2025-11-25 14:24:17.996559
0,302.2,311.6,1462,50.0,51,0,0,0,0,0,0,9.400000000000034,0.0341997264021887,73100.0,479.40000000000174,WBO001,0.17,LOW,40.44866666666667,2025-11-25 15:24:17.996559
1,302.2,311.7,1393,42.5,53,0,0,0,0,0,0,9.5,0.0305096913137114,59202.5,503.5,WBO002,0.17666666666666667,LOW,38.23011111111111,2025-11-25 16:24:17.996559
1,302.3,311.7,1453,42.5,56,0,0,0,0,0,0,9.399999999999975,0.0292498279421885,61752.5,526.3999999999987,WBO002,0.18666666666666668,LOW,39.39244444444444,2025-11-25 17:24:17.996559
0,302.3,311.8,1565,37.8,59,0,0,0,0,0,0,9.5,0.0241533546325878,59156.99999999999,560.5,WBO001,0.19666666666666666,LOW,41.90722222222222,2025-11-25 18:24:17.996559
0,302.3,311.8,1281,51.7,61,0,0,0,0,0,0,9.5,0.0403590944574551,66227.7,579.5,WBO001,0.20333333333333334,LOW,34.01766666666666,2025-11-25 19:24:17.996559
1,302.2,311.7,1584,36.2,63,0,0,0,0,0,0,9.5,0.0228535353535353,57340.8,598.5,WBO002,0.21,LOW,41.712,2025-11-25 20:24:17.996559
1,302.2,311.7,1466,49.0,66,0,0,0,0,0,0,9.5,0.0334242837653478,71834.0,627.0,WBO002,0.22,LOW,38.11600000000001,2025-11-25 21:24:17.996559
1,302.2,311.6,1386,50.5,69,0,0,0,0,0,0,9.400000000000034,0.0364357864357864,69993.0,648.6000000000024,WBO002,0.23,LOW,35.574,2025-11-25 22:24:17.996559
0,302.2,311.6,1383,44.3,72,0,0,0,0,0,0,9.400000000000034,0.0320318148951554,61266.9,676.8000000000025,WBO001,0.24,LOW,35.036,2025-11-25 23:24:17.996559
2,302.3,311.6,1441,53.9,74,0,0,0,0,0,0,9.300000000000011,0.0374045801526717,77669.9,688.2000000000008,WBO003,0.24666666666666667,LOW,36.185111111111105,2025-11-26 00:24:17.996559
1,302.2,311.6,1592,37.7,79,0,0,0,0,0,0,9.400000000000034,0.023680904522613,60018.4,742.6000000000026,WBO002,0.2633333333333333,LOW,39.09244444444444,2025-11-26 01:24:17.996559
2,302.2,311.6,1594,36.8,82,0,0,0,0,0,0,9.400000000000034,0.023086574654956,58659.2,770.8000000000028,WBO003,0.2733333333333333,LOW,38.61022222222223,2025-11-26 02:24:17.996559
0,302.2,311.5,1482,45.6,87,0,0,0,0,0,0,9.300000000000011,0.0307692307692307,67579.2,809.100000000001,WBO001,0.29,LOW,35.074,2025-11-26 03:24:17.996559
0,302.2,311.6,1658,31.4,89,0,0,0,0,0,0,9.400000000000034,0.0189384800965018,52061.2,836.6000000000031,WBO001,0.2966666666666667,LOW,38.870888888888885,2025-11-26 04:24:17.996559
0,302.3,311.7,2170,18.2,91,0,0,0,0,0,0,9.399999999999975,0.0083870967741935,39494.0,855.3999999999979,WBO001,0.30333333333333334,MEDIUM,50.39222222222223,2025-11-26 05:24:17.996559
1,302.3,311.7,1423,44.6,93,0,0,0,0,0,0,9.399999999999975,0.03134223471539,63465.8,874.1999999999979,WBO002,0.31,MEDIUM,32.729,2025-11-26 06:24:17.996559
0,302.4,311.8,1543,31.1,96,0,0,0,0,0,0,9.400000000000034,0.0201555411535968,47987.3,902.4000000000032,WBO001,0.32,MEDIUM,34.97466666666666,2025-11-26 07:24:17.996559
0,302.3,311.8,1435,44.8,98,0,0,0,0,0,0,9.5,0.0312195121951219,64287.99999999999,931.0,WBO001,0.32666666666666666,MEDIUM,32.20777777777778,2025-11-26 08:24:17.996559
0,302.4,311.8,1320,56.4,100,0,0,0,0,0,0,9.400000000000034,0.0427272727272727,74448.0,940.0000000000034,WBO001,0.3333333333333333,MEDIUM,29.33333333333334,2025-11-26 09:24:17.996559
1,302.4,311.9,1313,55.7,102,0,0,0,0,0,0,9.5,0.0424219345011424,73134.1,969.0,WBO002,0.34,MEDIUM,28.885999999999996,2025-11-26 10:24:17.996559
1,302.4,311.8,1453,42.1,105,0,0,0,0,0,0,9.400000000000034,0.0289745354439091,61171.3,987.0000000000036,WBO002,0.35,MEDIUM,31.48166666666667,2025-11-26 11:24:17.996559
0,302.4,311.8,1508,45.7,108,0,0,0,0,0,0,9.400000000000034,0.0303050397877984,68915.6,1015.2000000000036,WBO001,0.36,MEDIUM,32.17066666666667,2025-11-26 12:24:17.996559
0,302.4,311.8,1451,42.0,110,0,0,0,0,0,0,9.400000000000034,0.0289455547898001,60942.0,1034.0000000000036,WBO001,0.36666666666666664,MEDIUM,30.63222222222222,2025-11-26 13:24:17.996559
2,302.5,311.9,1595,34.6,112,0,0,0,0,0,0,9.399999999999975,0.021692789968652,55187.0,1052.7999999999977,WBO003,0.37333333333333335,MEDIUM,33.31777777777778,2025-11-26 14:24:17.996559
0,302.5,311.9,1354,49.4,117,0,0,0,0,0,0,9.399999999999975,0.0364844903988183,66887.59999999999,1099.7999999999977,WBO001,0.39,MEDIUM,27.53133333333333,2025-11-26 15:24:17.996559
0,302.5,311.9,1265,59.8,119,0,0,0,0,0,0,9.399999999999975,0.0472727272727272,75647.0,1118.5999999999972,WBO001,0.39666666666666667,MEDIUM,25.440555555555555,2025-11-26 16:24:17.996559
0,302.4,311.9,1867,25.9,121,0,0,0,0,0,0,9.5,0.0138725227637921,48355.3,1149.5,WBO001,0.4033333333333333,MEDIUM,37.132555555555555,2025-11-26 17:24:17.996559
0,302.5,311.9,1497,41.6,123,0,0,0,0,0,0,9.399999999999975,0.0277889111556446,62275.2,1156.199999999997,WBO001,0.41,MEDIUM,29.441000000000006,2025-11-26 18:24:17.996559
1,302.5,311.9,1347,54.3,125,0,0,0,0,0,0,9.399999999999975,0.0403118040089086,73142.09999999999,1174.9999999999973,WBO002,0.4166666666666667,MEDIUM,26.191666666666663,2025-11-26 19:24:17.996559
0,302.3,311.7,1544,43.2,128,0,0,0,0,0,0,9.399999999999975,0.0279792746113989,66700.8,1203.199999999997,WBO001,0.4266666666666667,MEDIUM,29.507555555555555,2025-11-26 20:24:17.996559
2,302.3,311.7,1456,45.4,130,0,0,0,0,0,0,9.399999999999975,0.0311813186813186,66102.4,1221.999999999997,WBO003,0.43333333333333335,MEDIUM,27.502222222222223,2025-11-26 21:24:17.996559
0,302.5,311.8,1335,52.7,135,0,0,0,0,0,0,9.300000000000011,0.0394756554307116,70354.5,1255.5000000000016,WBO001,0.45,MEDIUM,24.475,2025-11-26 22:24:17.996559
0,302.4,311.9,1452,43.1,137,0,0,0,0,0,0,9.5,0.0296831955922865,62581.2,1301.5,WBO001,0.45666666666666667,MEDIUM,26.297333333333334,2025-11-26 23:24:17.996559
0,302.4,311.9,1290,70.0,139,1,0,0,1,0,0,9.5,0.0542635658914728,90300.0,1320.5,WBO001,0.4633333333333333,MEDIUM,0.0,2025-11-27 00:24:17.996559
0,302.4,311.8,1448,43.4,141,0,0,0,0,0,0,9.400000000000034,0.0299723756906077,62843.2,1325.4000000000049,WBO001,0.47,MEDIUM,25.581333333333333,2025-11-27 01:24:17.996559
0,302.3,311.7,1611,38.6,143,0,0,0,0,0,0,9.399999999999975,0.0239602731222842,62184.600000000006,1344.1999999999966,WBO001,0.4766666666666667,MEDIUM,28.103,2025-11-27 02:24:17.996559
0,302.2,311.7,1556,38.6,145,0,0,0,0,0,0,9.5,0.0248071979434447,60061.600000000006,1377.5,WBO001,0.48333333333333334,MEDIUM,26.797777777777775,2025-11-27 03:24:17.996559
2,302.2,311.7,1413,46.5,147,0,0,0,0,0,0,9.5,0.0329087048832271,65704.5,1396.5,WBO003,0.49,MEDIUM,24.020999999999997,2025-11-27 04:24:17.996559
0,302.2,311.6,1545,35.9,152,0,0,0,0,0,0,9.400000000000034,0.0232362459546925,55465.5,1428.8000000000052,WBO001,0.5066666666666667,MEDIUM,25.406666666666666,2025-11-27 05:24:17.996559
0,302.2,311.7,1330,54.6,154,0,0,0,0,0,0,9.5,0.0410526315789473,72618.0,1463.0,WBO001,0.5133333333333333,MEDIUM,21.57555555555556,2025-11-27 06:24:17.996559
0,302.2,311.9,1596,38.0,156,0,0,0,0,0,0,9.699999999999989,0.0238095238095238,60648.0,1513.1999999999982,WBO001,0.52,MEDIUM,25.536,2025-11-27 07:24:17.996559
0,302.2,311.8,1618,36.0,158,0,0,0,0,0,0,9.600000000000025,0.0222496909765142,58248.0,1516.8000000000036,WBO001,0.5266666666666666,MEDIUM,25.52844444444445,2025-11-27 08:24:17.996559
2,302.2,311.9,1597,35.8,160,0,0,0,0,0,0,9.699999999999989,0.0224170319348778,57172.6,1551.9999999999982,WBO003,0.5333333333333333,MEDIUM,24.842222222222222,2025-11-27 09:24:17.996559
0,302.3,312.0,1354,52.2,165,0,0,0,0,0,0,9.699999999999989,0.0385524372230428,70678.8,1600.4999999999982,WBO001,0.55,MEDIUM,20.31,2025-11-27 10:24:17.996559
0,302.3,312.0,1746,28.1,167,0,0,0,0,0,0,9.699999999999989,0.0160939289805269,49062.600000000006,1619.899999999998,WBO001,0.5566666666666666,MEDIUM,25.801999999999996,2025-11-27 11:24:17.996559
0,302.4,312.0,1621,32.5,169,0,0,0,0,0,0,9.600000000000025,0.0200493522516964,52682.5,1622.4000000000035,WBO001,0.5633333333333334,MEDIUM,23.594555555555555,2025-11-27 12:24:17.996559
0,302.3,312.0,1398,43.3,171,0,0,0,0,0,0,9.699999999999989,0.0309728183118741,60533.4,1658.699999999998,WBO001,0.57,MEDIUM,20.038000000000004,2025-11-27 13:24:17.996559
0,302.3,311.9,1434,51.9,173,0,0,0,0,0,0,9.599999999999966,0.0361924686192468,74424.59999999999,1660.799999999994,WBO001,0.5766666666666667,MEDIUM,20.235333333333333,2025-11-27 14:24:17.996559
1,302.3,311.8,1443,43.4,175,0,0,0,0,0,0,9.5,0.03007623007623,62626.2,1662.5,WBO002,0.5833333333333334,MEDIUM,20.041666666666664,2025-11-27 15:24:17.996559
0,302.2,311.7,1488,44.6,178,0,0,0,0,0,0,9.5,0.0299731182795698,66364.8,1691.0,WBO001,0.5933333333333334,MEDIUM,20.170666666666666,2025-11-27 16:24:17.996559
1,302.3,311.8,1475,48.0,180,0,0,0,0,0,0,9.5,0.0325423728813559,70800.0,1710.0,WBO002,0.6,MEDIUM,19.666666666666664,2025-11-27 17:24:17.996559
0,302.3,311.8,1433,50.3,183,0,0,0,0,0,0,9.5,0.0351011863224005,72079.9,1738.5,WBO001,0.61,MEDIUM,18.629,2025-11-27 18:24:17.996559
1,302.3,311.8,1557,34.1,185,0,0,0,0,0,0,9.5,0.0219010918432883,53093.7,1757.5,WBO002,0.6166666666666667,MEDIUM,19.895,2025-11-27 19:24:17.996559
1,302.4,311.9,1398,50.1,188,0,0,0,0,0,0,9.5,0.0358369098712446,70039.8,1786.0,WBO002,0.6266666666666667,MEDIUM,17.397333333333332,2025-11-27 20:24:17.996559
1,302.3,311.8,1559,34.4,191,0,0,0,0,0,0,9.5,0.0220654265554842,53629.6,1814.5,WBO002,0.6366666666666667,MEDIUM,18.88122222222222,2025-11-27 21:24:17.996559
1,302.4,311.9,1422,46.4,194,0,0,0,0,0,0,9.5,0.0326300984528832,65980.8,1843.0,WBO002,0.6466666666666666,MEDIUM,16.748,2025-11-27 22:24:17.996559
1,302.3,311.8,1463,35.7,197,0,0,0,0,0,0,9.5,0.024401913875598,52229.100000000006,1871.5,WBO002,0.6566666666666666,MEDIUM,16.743222222222226,2025-11-27 23:24:17.996559
0,302.3,311.7,1793,25.3,200,0,0,0,0,0,0,9.399999999999975,0.0141104294478527,45362.9,1879.9999999999957,WBO001,0.6666666666666666,MEDIUM,19.922222222222224,2025-11-28 00:24:17.996559
0,302.2,311.6,1872,20.4,202,0,0,0,0,0,0,9.400000000000034,0.0108974358974358,38188.8,1898.800000000007,WBO001,0.6733333333333333,MEDIUM,20.384,2025-11-28 01:24:17.996559
0,302.2,311.7,1412,44.5,204,0,0,0,0,0,0,9.5,0.0315155807365439,62834.0,1938.0,WBO001,0.68,MEDIUM,15.061333333333332,2025-11-28 02:24:17.996559
0,302.3,311.8,1487,43.2,206,0,0,0,0,0,0,9.5,0.0290517821116341,64238.4,1957.0,WBO001,0.6866666666666666,MEDIUM,15.530888888888889,2025-11-28 03:24:17.996559
0,302.3,311.8,1369,56.2,208,1,0,0,0,1,0,9.5,0.0410518626734843,76937.8,1976.0,WBO001,0.6933333333333334,MEDIUM,0.0,2025-11-28 04:24:17.996559
0,302.4,311.8,1673,30.1,210,0,0,0,0,0,0,9.400000000000034,0.0179916317991631,50357.3,1974.0000000000075,WBO001,0.7,HIGH,16.73,2025-11-28 05:24:17.996559
1,302.4,311.9,1439,36.6,212,0,0,0,0,0,0,9.5,0.0254343293954134,52667.4,2014.0,WBO002,0.7066666666666667,HIGH,14.070222222222222,2025-11-28 06:24:17.996559
0,302.3,311.8,1574,42.8,215,0,0,0,0,0,0,9.5,0.0271918678526048,67367.2,2042.5,WBO001,0.7166666666666667,HIGH,14.865555555555554,2025-11-28 07:24:17.996559
0,302.3,311.7,1281,48.8,0,0,0,0,0,0,0,9.399999999999975,0.038095238095238,62512.8,0.0,WBO001,0.0,LOW,42.699999999999996,2025-11-28 08:24:17.996559
1,302.2,311.7,1653,31.4,2,0,0,0,0,0,0,9.5,0.0189957652752571,51904.2,19.0,WBO002,0.006666666666666667,LOW,54.732666666666674,2025-11-28 09:24:17.996559
1,302.3,311.7,1535,38.3,5,0,0,0,0,0,0,9.399999999999975,0.0249511400651465,58790.49999999999,46.999999999999886,WBO002,0.016666666666666666,LOW,50.31388888888889,2025-11-28 10:24:17.996559
1,302.3,311.7,1483,40.5,8,0,0,0,0,0,0,9.399999999999975,0.0273095077545515,60061.5,75.19999999999982,WBO002,0.02666666666666667,LOW,48.11511111111111,2025-11-28 11:24:17.996559
0,302.3,311.7,1414,47.0,11,0,0,0,0,0,0,9.399999999999975,0.0332390381895332,66458.0,103.39999999999976,WBO001,0.03666666666666667,LOW,45.40511111111111,2025-11-28 12:24:17.996559
1,302.2,311.6,1379,42.9,13,0,0,0,0,0,0,9.400000000000034,0.0311094996374184,59159.1,122.20000000000044,WBO002,0.043333333333333335,LOW,43.97477777777778,2025-11-28 13:24:17.996559
2,302.2,311.5,1482,42.6,16,0,0,0,0,0,0,9.300000000000011,0.028744939271255,63133.2,148.80000000000018,WBO003,0.05333333333333334,LOW,46.76533333333333,2025-11-28 14:24:17.996559
0,302.1,311.5,1987,20.1,21,0,0,0,0,0,0,9.399999999999975,0.0101157523905385,39938.7,197.39999999999952,WBO001,0.07,LOW,61.596999999999994,2025-11-28 15:24:17.996559
1,302.1,311.5,1635,31.6,23,0,0,0,0,0,0,9.399999999999975,0.0193272171253822,51666.0,216.19999999999948,WBO002,0.07666666666666666,LOW,50.32166666666667,2025-11-28 16:24:17.996559
0,302.1,311.5,1533,39.4,26,0,0,0,0,0,0,9.399999999999975,0.0257012393998695,60400.2,244.3999999999994,WBO001,0.08666666666666667,LOW,46.67133333333333,2025-11-28 17:24:17.996559
1,302.2,311.7,1576,34.0,28,0,0,0,0,0,0,9.5,0.0215736040609137,53584.0,266.0,WBO002,0.09333333333333334,LOW,47.630222222222216,2025-11-28 18:24:17.996559
2,302.2,311.8,1330,62.4,31,0,0,0,0,0,0,9.600000000000025,0.0469172932330827,82992.0,297.6000000000007,WBO003,0.10333333333333333,LOW,39.75222222222223,2025-11-28 19:24:17.996559
0,302.2,311.8,1981,21.8,36,0,0,0,0,0,0,9.600000000000025,0.0110045431600201,43185.8,345.6000000000008,WBO001,0.12,LOW,58.10933333333333,2025-11-28 20:24:17.996559
2,302.3,311.8,1475,42.8,38,0,0,0,0,0,0,9.5,0.0290169491525423,63129.99999999999,361.0,WBO003,0.12666666666666668,LOW,42.93888888888888,2025-11-28 21:24:17.996559
2,302.3,311.8,1804,25.0,43,0,0,0,0,0,0,9.5,0.0138580931263858,45100.0,408.5,WBO003,0.14333333333333334,LOW,51.51422222222223,2025-11-28 22:24:17.996559
0,302.2,311.6,1416,54.1,48,0,0,0,0,0,0,9.400000000000034,0.0382062146892655,76605.6,451.2000000000016,WBO001,0.16,LOW,39.647999999999996,2025-11-28 23:24:17.996559
0,302.1,311.5,1727,27.7,50,0,0,0,0,0,0,9.399999999999975,0.0160393746381007,47837.9,469.99999999999886,WBO001,0.16666666666666666,LOW,47.97222222222222,2025-11-29 00:24:17.996559
0,302.1,311.4,1391,49.2,52,0,0,0,0,0,0,9.299999999999956,0.0353702372393961,68437.2,483.5999999999976,WBO001,0.17333333333333334,LOW,38.32977777777778,2025-11-29 01:24:17.996559
1,302.0,311.5,1366,52.3,54,0,0,0,0,0,0,9.5,0.0382869692532942,71441.8,513.0,WBO002,0.18,LOW,37.33733333333333,2025-11-29 02:24:17.996559
0,301.9,311.3,1366,55.6,57,0,0,0,0,0,0,9.400000000000034,0.0407027818448023,75949.6,535.800000000002,WBO001,0.19,LOW,36.882,2025-11-29 03:24:17.996559
0,301.9,311.3,1501,40.8,59,0,0,0,0,0,0,9.400000000000034,0.0271818787475016,61240.8,554.600000000002,WBO001,0.19666666666666666,LOW,40.193444444444445,2025-11-29 04:24:17.996559
0,301.8,311.3,1551,35.8,61,0,0,0,0,0,0,9.5,0.0230818826563507,55525.8,579.5,WBO001,0.20333333333333334,LOW,41.187666666666665,2025-11-29 05:24:17.996559
1,301.9,311.3,1522,35.6,63,0,0,0,0,0,0,9.400000000000034,0.0233902759526938,54183.2,592.2000000000021,WBO002,0.21,LOW,40.07933333333333,2025-11-29 06:24:17.996559
0,301.9,311.2,1369,49.8,66,0,0,0,0,0,0,9.300000000000011,0.0363769174579985,68176.2,613.8000000000008,WBO001,0.22,LOW,35.594,2025-11-29 07:24:17.996559
0,301.8,311.2,1334,52.3,68,0,0,0,0,0,0,9.399999999999975,0.0392053973013493,69768.2,639.1999999999985,WBO001,0.22666666666666666,LOW,34.38755555555556,2025-11-29 08:24:17.996559
2,301.8,311.2,1451,39.4,70,0,0,0,0,0,0,9.399999999999975,0.0271536871123363,57169.4,657.9999999999984,WBO003,0.23333333333333334,LOW,37.081111111111106,2025-11-29 09:24:17.996559
0,301.7,311.2,1589,37.9,75,0,0,0,0,0,0,9.5,0.0238514789175582,60223.1,712.5,WBO001,0.25,LOW,39.725,2025-11-29 10:24:17.996559
