Type,Bond_Head_Temperature,Heater_Block_Temperature,Bonding_Speed,Bonding_Force,Capillary_Wear,Wirebond_Failure,TWF,HDF,PWF,OSF,RNF,Temperature_Difference,Force_Speed_Ratio,Stress_Index,Wear_Temp_Interaction
0,303.1,312.7,1353,51.8,97,0,0,0,0,0,0,9.599999999999966,0.03828529194382853,70085.4,931.1999999999966
1,303.0,312.7,1426,46.8,99,0,0,0,0,0,0,9.699999999999989,0.03281907433380084,66736.8,960.2999999999988
0,303.0,312.7,2024,19.9,102,0,0,0,0,0,0,9.699999999999989,0.009832015810276679,40277.6,989.3999999999988
1,303.0,312.8,1648,32.1,104,0,0,0,0,0,0,9.800000000000011,0.019478155339805826,52900.8,1019.2000000000012
0,303.1,312.9,1511,40.1,107,0,0,0,0,0,0,9.799999999999955,0.02653871608206486,60591.1,1048.5999999999951
0,303.1,312.8,1465,44.1,109,0,0,0,0,0,0,9.699999999999989,0.030102389078498295,64606.5,1057.2999999999988
0,303.0,312.7,1551,41.8,111,0,0,0,0,0,0,9.699999999999989,0.026950354609929075,64831.799999999996,1076.6999999999987
0,303.1,312.8,2329,15.1,113,0,0,0,0,0,0,9.699999999999989,0.00648346930012881,35167.9,1096.0999999999988
2,303.1,312.8,1435,41.9,115,0,0,0,0,0,0,9.699999999999989,0.029198606271777002,60126.5,1115.4999999999986
0,303.0,312.7,1361,48.8,120,0,0,0,0,0,0,9.699999999999989,0.03585598824393828,66416.8,1163.9999999999986
1,303.0,312.7,1553,35.8,122,0,0,0,0,0,0,9.699999999999989,0.023052157115260784,55597.399999999994,1183.3999999999987
0,303.0,312.6,1451,42.1,125,0,0,0,0,0,0,9.600000000000023,0.0290144727773949,61087.1,1200.0000000000027
0,303.0,312.5,1461,40.2,127,0,0,0,0,0,0,9.5,0.02751540041067762,58732.200000000004,1206.5
1,303.1,312.6,1895,23.5,129,0,0,0,0,0,0,9.5,0.012401055408970976,44532.5,1225.5
1,303.1,312.6,1567,32.9,132,0,0,0,0,0,0,9.5,0.020995532865347798,51554.299999999996,1254.0
1,303.0,312.5,1602,33.7,135,0,0,0,0,0,0,9.5,0.021036204744069916,53987.4,1282.5
0,303.1,312.6,1514,42.1,138,0,0,0,0,0,0,9.5,0.027807133421400267,63739.4,1311.0
0,303.1,312.5,1453,49.1,140,0,0,0,0,0,0,9.399999999999977,0.033792154163799035,71342.3,1315.9999999999968
1,303.0,312.4,1526,36.1,142,0,0,0,0,0,0,9.399999999999977,0.02365661861074705,55088.6,1334.7999999999968
1,302.9,312.3,1339,52.1,145,0,0,0,0,0,0,9.400000000000034,0.038909634055265124,69761.90000000001,1363.000000000005
0,302.9,312.3,1889,22.8,148,0,0,0,0,0,0,9.400000000000034,0.012069878242456327,43069.200000000004,1391.200000000005
0,302.9,312.4,1561,34.8,150,0,0,0,0,0,0,9.5,0.022293401665598973,54322.799999999996,1425.0
1,302.9,312.4,1659,33.1,152,0,0,0,0,0,0,9.5,0.019951778179626282,54912.9,1444.0
0,302.9,312.4,1424,49.5,155,0,0,0,0,0,0,9.5,0.03476123595505618,70488.0,1472.5
1,302.9,312.3,1426,44.7,157,0,0,0,0,0,0,9.400000000000034,0.031346423562412344,63742.200000000004,1475.8000000000054
0,302.9,312.4,1383,51.4,160,0,0,0,0,0,0,9.5,0.03716558206796818,71086.2,1520.0
0,302.8,312.3,1764,29.9,162,0,0,0,0,0,0,9.5,0.016950113378684805,52743.6,1539.0
1,302.7,312.2,1439,42.5,164,0,0,0,0,0,0,9.5,0.029534398888116747,61157.5,1558.0
1,302.7,312.2,1585,35.5,167,0,0,0,0,0,0,9.5,0.022397476340694007,56267.5,1586.5
0,302.7,312.3,1346,61.2,170,0,0,0,0,0,1,9.600000000000023,0.04546805349182764,82375.2,1632.0000000000039
0,302.8,312.3,1386,57.8,172,0,0,0,0,0,0,9.5,0.0417027417027417,80110.8,1634.0
0,302.7,312.2,1369,51.8,174,0,0,0,0,0,0,9.5,0.03783783783783783,70914.2,1653.0
1,302.7,312.1,1378,46.9,176,0,0,0,0,0,0,9.400000000000034,0.034034833091436865,64628.2,1654.400000000006
0,302.7,312.2,1336,46.8,179,0,0,0,0,0,0,9.5,0.035029940119760475,62524.799999999996,1700.5
1,302.6,312.1,1445,42.0,181,0,0,0,0,0,0,9.5,0.02906574394463668,60690.0,1719.5
0,302.7,312.1,1763,26.5,184,0,0,0,0,0,0,9.400000000000034,0.015031196823596143,46719.5,1729.6000000000063
0,302.7,312.2,1611,34.1,186,0,0,0,0,0,0,9.5,0.021166977032898823,54935.100000000006,1767.0
1,302.7,312.1,1564,32.1,188,0,0,0,0,0,0,9.400000000000034,0.020524296675191817,50204.4,1767.2000000000064
2,302.7,312.1,1478,36.0,191,0,0,0,0,0,0,9.400000000000034,0.02435723951285521,53208.0,1795.4000000000065
0,302.6,312.0,1781,28.5,196,0,0,0,0,0,0,9.399999999999977,0.016002245929253228,50758.5,1842.3999999999955
0,302.6,312.1,1782,26.8,198,0,0,0,0,0,0,9.5,0.015039281705948373,47757.6,1881.0
1,302.6,312.1,2000,21.9,200,0,0,0,0,0,0,9.5,0.01095,43800.0,1900.0
1,302.5,312.0,1826,25.3,203,0,0,0,0,0,0,9.5,0.013855421686746989,46197.8,1928.5
0,302.6,312.1,1344,51.0,206,0,0,0,0,0,0,9.5,0.03794642857142857,68544.0,1957.0
0,302.6,312.2,1520,43.0,208,0,0,0,0,0,0,9.599999999999966,0.028289473684210528,65360.0,1996.799999999993
1,302.6,312.1,1611,39.9,210,0,0,0,0,0,0,9.5,0.024767225325884542,64278.899999999994,1995.0
0,302.7,312.2,1450,52.1,213,1,0,0,0,1,0,9.5,0.03593103448275862,75545.0,2023.5
0,302.6,312.1,1499,35.0,215,0,0,0,0,0,1,9.5,0.02334889926617745,52465.0,2042.5
0,302.6,312.1,1288,68.5,0,1,0,0,1,0,0,9.5,0.0531832298136646,88228.0,0.0
1,302.7,312.2,1350,58.6,2,0,0,0,0,0,0,9.5,0.04340740740740741,79110.0,19.0
1,302.9,312.4,1334,50.9,5,0,0,0,0,0,0,9.5,0.03815592203898051,67900.59999999999,47.5
0,302.8,312.4,1376,57.1,8,0,0,0,0,0,0,9.599999999999966,0.04149709302325581,78569.6,76.79999999999973
0,302.8,312.4,1368,49.5,10,0,0,0,0,0,0,9.599999999999966,0.03618421052631579,67716.0,95.99999999999966
2,302.9,312.5,1357,55.0,12,0,0,0,0,0,1,9.600000000000023,0.040530582166543844,74635.0,115.20000000000027
1,302.9,312.5,1924,24.0,17,0,0,0,0,0,0,9.600000000000023,0.012474012474012475,46176.0,163.2000000000004
1,302.9,312.5,1551,40.0,20,0,0,0,0,0,0,9.600000000000023,0.025789813023855575,62040.0,192.00000000000045
1,302.9,312.5,1903,21.2,23,0,0,0,0,0,0,9.600000000000023,0.011140304781923278,40343.6,220.80000000000052
2,302.9,312.3,1417,48.7,26,0,0,0,0,0,0,9.400000000000034,0.034368383909668315,69007.90000000001,244.4000000000009
0,302.7,312.1,1601,35.2,31,0,0,0,0,0,0,9.400000000000034,0.02198625858838226,56355.200000000004,291.40000000000106
0,302.7,312.1,1543,37.5,33,0,0,0,0,0,0,9.400000000000034,0.024303305249513935,57862.5,310.2000000000011
0,302.6,312.1,1439,52.3,35,0,0,0,0,0,0,9.5,0.036344683808200134,75259.7,332.5
2,302.6,312.0,1657,29.3,37,0,0,0,0,0,0,9.399999999999977,0.017682558841279422,48550.1,347.79999999999916
0,302.8,312.2,1458,51.0,42,0,0,0,0,0,0,9.399999999999977,0.03497942386831276,74358.0,394.79999999999905
0,302.8,312.2,1746,27.4,44,0,0,0,0,0,0,9.399999999999977,0.015693012600229095,47840.399999999994,413.599999999999
0,302.9,312.2,1677,30.5,46,0,0,0,0,0,0,9.300000000000011,0.018187239117471676,51148.5,427.8000000000005
0,302.8,312.1,1520,39.9,48,0,0,0,0,0,0,9.300000000000011,0.02625,60648.0,446.40000000000055
0,302.9,312.2,1367,55.1,50,0,0,0,0,0,0,9.300000000000011,0.040307242136064375,75321.7,465.00000000000057
0,302.8,312.2,1509,36.5,52,0,0,0,0,0,1,9.399999999999977,0.024188204108681246,55078.5,488.7999999999988
0,302.8,312.1,1418,51.4,54,0,0,0,0,0,0,9.300000000000011,0.03624823695345557,72885.2,502.2000000000006
0,302.8,312.1,1958,20.3,56,0,0,0,0,0,0,9.300000000000011,0.010367722165474975,39747.4,520.8000000000006
0,302.8,312.2,1682,30.9,58,0,0,0,0,0,0,9.399999999999977,0.018370986920332937,51973.799999999996,545.1999999999987
1,302.8,312.2,1452,50.3,60,0,0,0,0,0,0,9.399999999999977,0.03464187327823691,73035.59999999999,563.9999999999986
0,302.7,312.0,1828,24.0,63,0,0,0,0,0,0,9.300000000000011,0.01312910284463895,43872.0,585.9000000000008
2,302.7,312.0,1484,41.5,65,0,0,0,0,0,0,9.300000000000011,0.027964959568733155,61586.0,604.5000000000007
0,302.6,312.0,1674,32.2,70,0,0,0,0,0,0,9.399999999999977,0.01923536439665472,53902.8,657.9999999999984
0,302.6,311.9,1448,49.5,72,0,0,0,0,0,0,9.299999999999955,0.03418508287292818,71676.0,669.5999999999967
1,302.5,311.8,2023,19.1,74,0,0,0,0,0,0,9.300000000000011,0.00944142362827484,38639.3,688.2000000000008
0,302.5,311.9,1452,47.4,77,0,0,0,0,0,0,9.399999999999977,0.03264462809917355,68824.8,723.7999999999982
1,302.6,312.0,1496,45.0,79,0,0,0,0,0,0,9.399999999999977,0.030080213903743314,67320.0,742.5999999999982
0,302.6,311.9,1397,46.9,82,0,0,0,0,0,0,9.299999999999955,0.03357193987115247,65519.299999999996,762.5999999999963
0,302.6,311.9,1453,39.1,84,0,0,0,0,0,0,9.299999999999955,0.02690984170681349,56812.3,781.1999999999962
1,302.5,311.9,1524,34.8,86,0,0,0,0,0,0,9.399999999999977,0.02283464566929134,53035.2,808.399999999998
0,302.6,311.9,1633,30.9,89,0,0,0,0,0,0,9.299999999999955,0.018922229026331904,50459.7,827.699999999996
1,302.6,312.0,1363,45.7,91,0,0,0,0,0,0,9.399999999999977,0.03352898019075569,62289.100000000006,855.3999999999979
0,302.5,311.9,1520,44.9,94,0,0,0,0,0,0,9.399999999999977,0.029539473684210525,68248.0,883.5999999999979
1,302.5,311.9,1532,38.8,96,0,0,0,0,0,0,9.399999999999977,0.025326370757180156,59441.6,902.3999999999978
0,302.4,311.8,1384,50.9,99,0,0,0,0,0,0,9.400000000000034,0.03677745664739884,70445.59999999999,930.6000000000033
1,302.4,311.8,1539,39.9,101,0,0,0,0,0,0,9.400000000000034,0.025925925925925925,61406.1,949.4000000000035
1,302.3,311.8,1355,50.1,104,0,0,0,0,0,0,9.5,0.03697416974169742,67885.5,988.0
1,302.3,311.7,1504,37.3,107,0,0,0,0,0,0,9.399999999999977,0.024800531914893616,56099.2,1005.7999999999976
0,302.4,311.8,1476,46.6,110,0,0,0,0,0,0,9.400000000000034,0.03157181571815718,68781.6,1034.0000000000036
0,302.4,311.7,1721,26.9,112,0,0,0,0,0,0,9.300000000000011,0.015630447414294014,46294.899999999994,1041.6000000000013
1,302.3,311.7,1494,37.1,114,0,0,0,0,0,0,9.399999999999977,0.024832663989290495,55427.4,1071.5999999999974
0,302.3,311.7,1465,43.5,117,0,0,0,0,0,0,9.399999999999977,0.029692832764505118,63727.5,1099.7999999999975
1,302.3,311.8,1363,54.0,119,1,0,0,0,0,0,9.5,0.03961848862802641,73602.0,1130.5
0,302.4,311.8,1648,30.0,122,0,0,0,0,0,0,9.400000000000034,0.01820388349514563,49440.0,1146.8000000000043
1,302.3,311.8,1879,23.0,124,0,0,0,0,0,0,9.5,0.012240553485896753,43217.0,1178.0
2,302.3,311.7,1482,39.0,127,0,0,0,0,0,0,9.399999999999977,0.02631578947368421,57798.0,1193.799999999997
0,302.4,311.8,1493,38.4,132,0,0,0,0,0,0,9.400000000000034,0.025720026791694574,57331.2,1240.8000000000045
0,302.4,311.8,1433,42.2,134,0,0,0,0,0,0,9.400000000000034,0.029448709002093513,60472.600000000006,1259.6000000000045
0,302.3,311.7,1400,41.6,136,0,0,0,0,0,0,9.399999999999977,0.029714285714285714,58240.0,1278.399999999997
0,302.4,311.8,1255,59.0,138,0,0,0,0,0,0,9.400000000000034,0.04701195219123506,74045.0,1297.2000000000048
0,302.2,311.7,1471,45.6,140,0,0,0,0,0,0,9.5,0.030999320190346704,67077.6,1330.0
2,302.2,311.6,1357,44.2,142,0,0,0,0,0,0,9.400000000000034,0.032571849668386145,59979.4,1334.8000000000047
0,302.3,311.7,1453,41.2,147,0,0,0,0,0,0,9.399999999999977,0.028355127322780456,59863.600000000006,1381.7999999999965
1,302.3,311.7,1540,28.9,149,0,0,0,0,0,0,9.399999999999977,0.018766233766233764,44506.0,1400.5999999999967
0,302.3,311.8,1605,35.2,152,0,0,0,0,0,0,9.5,0.02193146417445483,56496.00000000001,1444.0
2,302.3,311.9,1374,52.4,154,0,0,0,0,0,0,9.599999999999966,0.038136826783114995,71997.59999999999,1478.3999999999946
1,302.3,311.9,1508,42.3,159,0,0,0,0,0,0,9.599999999999966,0.028050397877984082,63788.399999999994,1526.3999999999946
2,302.4,311.9,1366,47.3,162,0,0,0,0,0,0,9.5,0.03462664714494875,64611.799999999996,1539.0
2,302.5,312.0,1579,35.7,167,0,0,0,0,0,0,9.5,0.02260924635845472,56370.3,1586.5
0,302.5,311.9,1306,59.7,172,0,0,0,0,0,1,9.399999999999977,0.045712098009188365,77968.2,1616.799999999996
1,302.5,312.0,1521,40.2,174,0,0,0,0,0,0,9.5,0.026429980276134125,61144.200000000004,1653.0
0,302.5,312.0,1411,44.2,177,0,0,0,0,0,0,9.5,0.03132530120481928,62366.200000000004,1681.5
2,302.5,312.0,1357,42.0,179,0,0,0,0,0,0,9.5,0.030950626381724394,56994.0,1700.5
1,302.5,312.0,1436,43.5,184,0,0,0,0,0,0,9.5,0.030292479108635098,62466.0,1748.0
0,302.5,311.9,1553,40.1,187,0,0,0,0,0,0,9.399999999999977,0.02582099162910496,62275.3,1757.7999999999956
1,302.5,312.0,1451,43.2,189,0,0,0,0,0,0,9.5,0.029772570640937288,62683.200000000004,1795.5
0,302.4,311.9,1541,37.9,192,0,0,0,0,0,0,9.5,0.024594419208306295,58403.899999999994,1824.0
1,302.3,311.7,1341,46.3,194,0,0,0,0,0,0,9.399999999999977,0.034526472781506334,62088.299999999996,1823.5999999999956
0,302.3,311.7,1648,32.1,197,0,0,0,0,0,0,9.399999999999977,0.019478155339805826,52900.8,1851.7999999999956
1,302.3,311.7,1640,31.5,199,0,0,0,0,0,0,9.399999999999977,0.01920731707317073,51660.0,1870.5999999999954
0,302.4,311.8,1416,46.1,202,0,0,0,0,0,0,9.400000000000034,0.032556497175141245,65277.6,1898.800000000007
0,302.4,311.9,1671,29.9,204,0,0,0,0,0,0,9.5,0.01789347695990425,49962.899999999994,1938.0
0,302.4,312.0,1457,45.5,206,0,0,0,0,0,0,9.600000000000023,0.031228551818805766,66293.5,1977.6000000000047
1,302.5,312.0,1445,54.8,0,0,0,0,0,0,0,9.5,0.03792387543252595,79186.0,0.0
0,302.5,312.1,1534,38.6,3,0,0,0,0,0,0,9.600000000000023,0.02516297262059974,59212.4,28.800000000000068
0,302.4,312.0,1508,36.9,5,0,0,0,0,0,0,9.600000000000023,0.024469496021220158,55645.2,48.000000000000114
1,302.4,312.1,1492,47.7,7,0,0,0,0,0,0,9.700000000000045,0.03197050938337802,71168.40000000001,67.90000000000032
0,302.4,312.0,1562,37.9,10,0,0,0,0,0,0,9.600000000000023,0.024263764404609475,59199.799999999996,96.00000000000023
0,302.4,312.0,1545,36.4,12,0,0,0,0,0,0,9.600000000000023,0.023559870550161812,56238.0,115.20000000000027
0,302.5,312.2,1738,25.3,14,0,0,0,0,0,0,9.699999999999989,0.014556962025316457,43971.4,135.79999999999984
0,302.4,312.0,1305,49.1,16,0,0,0,0,0,0,9.600000000000023,0.037624521072796936,64075.5,153.60000000000036
2,302.4,312.0,1477,39.7,18,0,0,0,0,0,0,9.600000000000023,0.026878808395396074,58636.9,172.8000000000004
2,302.4,312.0,1457,43.4,23,0,0,0,0,0,0,9.600000000000023,0.02978723404255319,63233.799999999996,220.80000000000052
0,302.4,312.1,1455,40.4,28,0,0,0,0,0,0,9.700000000000045,0.027766323024054983,58782.0,271.6000000000013
0,302.5,312.2,1574,38.7,30,0,0,0,0,0,0,9.699999999999989,0.02458703939008895,60913.8,290.99999999999966
0,302.6,312.2,1695,27.1,32,0,0,0,0,0,0,9.599999999999966,0.015988200589970504,45934.5,307.1999999999989
1,302.6,312.2,1458,38.8,34,0,0,0,0,0,0,9.599999999999966,0.02661179698216735,56570.399999999994,326.39999999999884
1,302.5,312.1,1454,47.6,37,0,0,0,0,0,0,9.600000000000023,0.03273727647867951,69210.40000000001,355.20000000000084
0,302.5,312.0,2052,18.9,40,0,0,0,0,0,0,9.5,0.009210526315789473,38782.799999999996,380.0
0,302.5,312.0,1673,29.9,42,0,0,0,0,0,0,9.5,0.017872086072922892,50022.7,399.0
0,302.4,311.9,1578,29.9,44,0,0,0,0,0,0,9.5,0.018948035487959442,47182.2,418.0
1,302.5,312.0,1642,29.1,46,0,0,0,0,0,0,9.5,0.01772228989037759,47782.200000000004,437.0
1,302.4,311.8,1557,31.5,49,0,0,0,0,0,0,9.400000000000034,0.02023121387283237,49045.5,460.60000000000167
0,302.5,311.9,1481,42.9,52,0,0,0,0,0,0,9.399999999999977,0.028966914247130316,63534.9,488.7999999999988
1,302.5,311.8,1566,37.6,54,0,0,0,0,0,0,9.300000000000011,0.02401021711366539,58881.600000000006,502.2000000000006
1,302.5,311.9,1298,57.5,57,0,0,0,0,0,0,9.399999999999977,0.04429892141756549,74635.0,535.7999999999987
1,302.5,311.9,1340,59.4,60,0,0,0,0,0,0,9.399999999999977,0.04432835820895522,79596.0,563.9999999999986
0,302.5,312.0,1574,33.8,63,0,0,0,0,0,0,9.5,0.02147395171537484,53201.2,598.5
0,302.5,311.9,1437,46.7,65,0,0,0,0,0,0,9.399999999999977,0.032498260264439804,67107.90000000001,610.9999999999985
0,302.6,311.9,1354,48.0,67,0,0,0,0,0,0,9.299999999999955,0.03545051698670606,64992.0,623.099999999997
0,302.6,311.9,1598,35.5,69,0,0,0,0,0,0,9.299999999999955,0.022215269086357948,56729.0,641.6999999999969
1,302.7,312.0,1944,21.4,71,0,0,0,0,0,0,9.300000000000011,0.011008230452674897,41601.6,660.3000000000009
1,302.7,312.0,1538,36.7,74,0,0,0,0,0,0,9.300000000000011,0.02386215864759428,56444.600000000006,688.2000000000008
0,302.7,312.0,1501,37.0,77,0,0,0,0,0,0,9.300000000000011,0.02465023317788141,55537.0,716.1000000000008
0,302.8,312.1,1441,52.1,79,0,0,0,0,0,0,9.300000000000011,0.03615544760582928,75076.1,734.700000000001
1,302.7,312.0,1652,31.0,81,0,0,0,0,0,0,9.300000000000011,0.018765133171912834,51212.0,753.3000000000009
0,302.8,312.1,1487,36.6,84,0,0,0,0,0,0,9.300000000000011,0.0246133154001345,54424.200000000004,781.200000000001
0,302.9,312.2,1605,33.9,86,0,0,0,0,0,0,9.300000000000011,0.021121495327102804,54409.5,799.800000000001
0,302.9,312.1,1334,54.7,88,0,0,0,0,0,0,9.200000000000045,0.04100449775112444,72969.8,809.600000000004
0,302.9,312.2,1340,57.8,90,0,0,0,0,0,0,9.300000000000011,0.043134328358208955,77452.0,837.000000000001
0,302.9,312.2,1513,37.8,92,0,0,0,0,0,0,9.300000000000011,0.024983476536682085,57191.399999999994,855.600000000001
0,302.9,312.2,1510,41.4,94,0,0,0,0,0,0,9.300000000000011,0.027417218543046358,62514.0,874.2000000000011
0,302.9,312.2,1729,23.6,96,0,0,0,0,0,0,9.300000000000011,0.013649508386350493,40804.4,892.8000000000011
1,302.9,312.2,1745,25.5,98,0,0,0,0,0,0,9.300000000000011,0.014613180515759312,44497.5,911.4000000000011
1,303.1,312.3,1623,31.6,101,0,0,0,0,0,0,9.199999999999989,0.019470117067159582,51286.8,929.1999999999989
1,303.1,312.4,1378,50.1,104,0,0,0,0,0,0,9.299999999999955,0.036357039187227866,69037.8,967.1999999999953
0,303.1,312.4,1407,41.2,107,0,0,0,0,0,0,9.299999999999955,0.02928216062544421,57968.4,995.0999999999951
1,303.0,312.3,1674,29.5,109,0,0,0,0,0,0,9.300000000000011,0.01762246117084827,49383.0,1013.7000000000012
0,303.0,312.3,1486,42.4,112,0,0,0,0,0,0,9.300000000000011,0.028532974427994615,63006.4,1041.6000000000013
1,303.0,312.3,1483,38.8,114,0,0,0,0,0,0,9.300000000000011,0.02616318273769386,57540.399999999994,1060.2000000000012
2,303.0,312.2,1624,28.8,117,0,0,0,0,0,0,9.199999999999989,0.017733990147783252,46771.200000000004,1076.3999999999987
1,303.0,312.2,1257,71.3,122,1,0,0,1,0,0,9.199999999999989,0.05672235481304694,89624.09999999999,1122.3999999999987
0,303.0,312.3,1480,41.4,125,0,0,0,0,0,0,9.300000000000011,0.027972972972972972,61272.0,1162.5000000000014
0,303.1,312.4,1404,61.5,127,1,0,0,1,0,0,9.299999999999955,0.0438034188034188,86346.0,1181.0999999999942
1,303.0,312.4,1645,29.6,129,0,0,0,0,0,0,9.399999999999977,0.01799392097264438,48692.0,1212.5999999999972
0,303.0,312.3,1932,21.9,132,0,0,0,0,0,0,9.300000000000011,0.011335403726708073,42310.799999999996,1227.6000000000015
0,303.0,312.3,1533,38.5,134,0,0,0,0,0,0,9.300000000000011,0.02511415525114155,59020.5,1246.2000000000016
1,302.9,312.2,1292,54.4,136,0,0,0,0,0,0,9.300000000000011,0.042105263157894736,70284.8,1264.8000000000015
0,302.9,312.2,1571,40.6,139,0,0,0,0,0,0,9.300000000000011,0.025843411839592618,63782.600000000006,1292.7000000000016
0,302.9,312.3,1578,36.3,141,0,0,0,0,0,0,9.400000000000034,0.02300380228136882,57281.399999999994,1325.4000000000049
1,302.8,312.2,1469,36.9,143,0,0,0,0,0,0,9.399999999999977,0.02511912865895167,54206.1,1344.1999999999966
0,302.7,312.1,1728,24.4,146,0,0,0,0,0,0,9.400000000000034,0.01412037037037037,42163.2,1372.400000000005
2,302.7,312.1,1603,32.5,148,0,0,0,0,0,0,9.400000000000034,0.020274485339987523,52097.5,1391.200000000005
0,302.7,312.1,1597,39.8,153,0,0,0,0,0,0,9.400000000000034,0.024921728240450844,63560.6,1438.2000000000053
0,302.7,312.1,1688,32.0,155,0,0,0,0,0,0,9.400000000000034,0.018957345971563982,54016.0,1457.0000000000052
0,302.7,312.2,1405,51.4,157,0,0,0,0,0,0,9.5,0.036583629893238434,72217.0,1491.5
1,302.8,312.2,1615,32.9,159,0,0,0,0,0,0,9.399999999999977,0.020371517027863776,53133.5,1494.5999999999963
0,302.8,312.2,1515,36.8,162,0,0,0,0,0,0,9.399999999999977,0.02429042904290429,55751.99999999999,1522.7999999999963
0,302.7,312.2,1376,52.8,164,0,0,0,0,0,0,9.5,0.03837209302325581,72652.8,1558.0
0,302.7,312.2,1447,47.5,166,0,0,0,0,0,0,9.5,0.03282653766413269,68732.5,1577.0
1,302.6,312.2,1353,56.5,168,0,0,0,0,0,0,9.599999999999966,0.0417590539541759,76444.5,1612.7999999999943
0,302.6,312.1,1502,47.3,171,0,0,0,0,0,0,9.5,0.031491344873502,71044.59999999999,1624.5
0,302.6,312.0,1447,45.5,173,0,0,0,0,0,0,9.399999999999977,0.03144436765722184,65838.5,1626.1999999999962
1,302.5,312.0,1487,46.1,175,0,0,0,0,0,0,9.5,0.031002017484868864,68550.7,1662.5
0,302.6,312.1,1519,38.1,178,0,0,0,0,0,0,9.5,0.025082290980908493,57873.9,1691.0
0,302.6,312.1,1668,28.7,180,0,0,0,0,0,1,9.5,0.01720623501199041,47871.6,1710.0
0,302.6,312.1,1420,51.6,182,0,0,0,0,0,0,9.5,0.03633802816901409,73272.0,1729.0
0,302.6,312.1,1473,37.3,184,0,0,0,0,0,0,9.5,0.025322471147318396,54942.899999999994,1748.0
0,302.5,312.0,1495,38.8,186,0,0,0,0,0,0,9.5,0.025953177257525082,58005.99999999999,1767.0
0,302.5,312.0,1574,42.0,188,0,0,0,0,0,0,9.5,0.026683608640406607,66108.0,1786.0
0,302.5,312.0,1383,51.3,190,0,0,0,0,0,0,9.5,0.03709327548806941,70947.9,1805.0
1,302.5,312.0,1591,29.4,192,0,0,0,0,0,0,9.5,0.018478944060339408,46775.399999999994,1824.0
1,302.4,311.8,1644,37.2,195,0,0,0,0,0,0,9.400000000000034,0.022627737226277374,61156.8,1833.0000000000066
2,302.5,311.8,2370,14.7,198,0,0,0,0,0,0,9.300000000000011,0.00620253164556962,34839.0,1841.4000000000024
0,302.5,311.9,1401,44.9,203,0,0,0,0,0,0,9.399999999999977,0.03204853675945753,62904.9,1908.1999999999953
1,302.5,311.9,1414,51.6,205,0,0,0,0,0,0,9.399999999999977,0.036492220650636495,72962.40000000001,1926.9999999999955
0,302.5,312.0,1456,46.3,208,0,0,0,0,0,0,9.5,0.03179945054945055,67412.8,1976.0
1,302.5,312.0,1447,45.7,210,0,0,0,0,0,0,9.5,0.03158258465791292,66127.90000000001,1995.0
0,302.4,311.8,1727,26.5,213,0,0,0,0,0,0,9.400000000000034,0.015344528083381586,45765.5,2002.2000000000073
0,302.4,311.7,1495,36.8,215,0,0,0,0,0,0,9.300000000000011,0.024615384615384612,55015.99999999999,1999.5000000000025
0,302.3,311.6,1544,34.3,0,0,0,0,0,0,0,9.300000000000011,0.02221502590673575,52959.2,0.0
0,302.3,311.5,1387,47.3,2,0,0,0,0,0,0,9.199999999999989,0.034102379235760635,65605.09999999999,18.399999999999977
1,302.3,311.5,1316,47.2,4,0,0,0,0,0,0,9.199999999999989,0.035866261398176294,62115.200000000004,36.799999999999955
0,302.3,311.5,1794,26.1,7,0,0,0,0,0,0,9.199999999999989,0.014548494983277593,46823.4,64.39999999999992
1,302.2,311.4,1372,55.1,9,0,0,0,0,0,0,9.199999999999989,0.04016034985422741,75597.2,82.7999999999999
1,302.3,311.5,1674,30.0,12,0,0,0,0,0,0,9.199999999999989,0.017921146953405017,50220.0,110.39999999999986
0,302.2,311.4,1477,41.7,15,0,0,0,0,0,0,9.199999999999989,0.028232904536222073,61590.9,137.99999999999983
0,302.2,311.4,1397,53.0,17,0,0,0,0,0,0,9.199999999999989,0.03793843951324266,74041.0,156.3999999999998
0,302.2,311.5,1616,34.0,19,0,0,0,0,0,0,9.300000000000011,0.02103960396039604,54944.0,176.70000000000022
1,302.3,311.5,1530,42.3,21,0,0,0,0,0,0,9.199999999999989,0.02764705882352941,64718.99999999999,193.19999999999976
1,302.2,311.4,1539,35.1,24,0,0,0,0,0,0,9.199999999999989,0.02280701754385965,54018.9,220.79999999999973
0,302.3,311.4,1845,21.9,27,0,0,0,0,0,0,9.099999999999966,0.011869918699186991,40405.5,245.69999999999908
0,302.2,311.4,1430,43.1,29,0,0,0,0,0,0,9.199999999999989,0.030139860139860142,61633.0,266.79999999999967
0,302.2,311.4,2080,19.2,31,0,0,0,0,0,0,9.199999999999989,0.00923076923076923,39936.0,285.19999999999965
1,302.2,311.4,1432,45.3,33,0,0,0,0,0,0,9.199999999999989,0.0316340782122905,64869.6,303.5999999999996
1,302.2,311.5,1479,39.5,36,0,0,0,0,0,0,9.300000000000011,0.026707234617985125,58420.5,334.8000000000004
0,302.2,311.5,1424,45.2,39,0,0,0,0,0,0,9.300000000000011,0.031741573033707865,64364.8,362.70000000000044
2,302.2,311.6,1534,37.2,41,0,0,0,0,0,0,9.400000000000034,0.0242503259452412,57064.8,385.4000000000014
2,302.1,311.6,1701,26.2,46,0,0,0,0,0,0,9.5,0.01540270429159318,44566.2,437.0
